i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
392,344,870899.0,6109.281,0,64294.946,4323.919,3653.562,1285974.400,2424.371,6629.506,6109.281,212.300,6202.537
826,842,270900.0,22871746.412,22871746.412,741.256,261.011,6452.984,1440380.669,69426.642,1165.521,21909.956,1416.721,31.399
826,842,271000.0,1440380.669,22871746.412,741.256,261.011,6452.984,1440380.669,69426.642,1165.521,21909.956,1416.721,31.399
826,842,847192.0,1165.521,22871746.412,741.256,261.011,6452.984,1440380.669,69426.642,1165.521,21909.956,1416.721,31.399
826,842,847193.0,1416.721,22871746.412,741.256,261.011,6452.984,1440380.669,69426.642,1165.521,21909.956,1416.721,31.399
826,842,847330.0,6452.984,22871746.412,741.256,261.011,6452.984,1440380.669,69426.642,1165.521,21909.956,1416.721,31.399
826,842,854211.0,261.011,22871746.412,741.256,261.011,6452.984,1440380.669,69426.642,1165.521,21909.956,1416.721,31.399
826,842,870322.0,31.399,22871746.412,741.256,261.011,6452.984,1440380.669,69426.642,1165.521,21909.956,1416.721,31.399
826,842,870323.0,741.256,22871746.412,741.256,261.011,6452.984,1440380.669,69426.642,1165.521,21909.956,1416.721,31.399
826,842,870324.0,69426.642,22871746.412,741.256,261.011,6452.984,1440380.669,69426.642,1165.521,21909.956,1416.721,31.399
826,842,870899.0,21909.956,22871746.412,741.256,261.011,6452.984,1440380.669,69426.642,1165.521,21909.956,1416.721,31.399
842,410,271000.0,2581804.093,0,3775.462,1874.482,932.000,2581804.093,1643.788,3413.093,9488.647,284.994,41.175
842,410,847192.0,3413.093,0,3775.462,1874.482,932.000,2581804.093,1643.788,3413.093,9488.647,284.994,41.175
842,410,847193.0,284.994,0,3775.462,1874.482,932.000,2581804.093,1643.788,3413.093,9488.647,284.994,41.175
842,410,847330.0,932.000,0,3775.462,1874.482,932.000,2581804.093,1643.788,3413.093,9488.647,284.994,41.175
842,410,854211.0,1874.482,0,3775.462,1874.482,932.000,2581804.093,1643.788,3413.093,9488.647,284.994,41.175
842,410,870322.0,41.175,0,3775.462,1874.482,932.000,2581804.093,1643.788,3413.093,9488.647,284.994,41.175
842,410,870323.0,3775.462,0,3775.462,1874.482,932.000,2581804.093,1643.788,3413.093,9488.647,284.994,41.175
842,410,870324.0,1643.788,0,3775.462,1874.482,932.000,2581804.093,1643.788,3413.093,9488.647,284.994,41.175
842,410,870899.0,9488.647,0,3775.462,1874.482,932.000,2581804.093,1643.788,3413.093,9488.647,284.994,41.175
410,842,270900.0,52.917,52.917,108401.205,1351.650,1625.375,1098738.262,10.124,79842.978,9935.742,1181.465,115410.003
410,842,271000.0,1098738.262,52.917,108401.205,1351.650,1625.375,1098738.262,10.124,79842.978,9935.742,1181.465,115410.003
410,842,847192.0,79842.978,52.917,108401.205,1351.650,1625.375,1098738.262,10.124,79842.978,9935.742,1181.465,115410.003
410,842,847193.0,1181.465,52.917,108401.205,1351.650,1625.375,1098738.262,10.124,79842.978,9935.742,1181.465,115410.003
410,842,847330.0,1625.375,52.917,108401.205,1351.650,1625.375,1098738.262,10.124,79842.978,9935.742,1181.465,115410.003
410,842,854211.0,1351.650,52.917,108401.205,1351.650,1625.375,1098738.262,10.124,79842.978,9935.742,1181.465,115410.003
410,842,870322.0,115410.003,52.917,108401.205,1351.650,1625.375,1098738.262,10.124,79842.978,9935.742,1181.465,115410.003
410,842,870323.0,108401.205,52.917,108401.205,1351.650,1625.375,1098738.262,10.124,79842.978,9935.742,1181.465,115410.003
410,842,870324.0,10.124,52.917,108401.205,1351.650,1625.375,1098738.262,10.124,79842.978,9935.742,1181.465,115410.003
410,842,870899.0,9935.742,52.917,108401.205,1351.650,1625.375,1098738.262,10.124,79842.978,9935.742,1181.465,115410.003
842,276,271000.0,14369.542,0,44588.925,490.919,9612.398,14369.542,13000.673,9389.871,29891.656,1222.295,1450.362
842,276,847192.0,9389.871,0,44588.925,490.919,9612.398,14369.542,13000.673,9389.871,29891.656,1222.295,1450.362
